address,cost,cuisine,lat,link,lng,phone,rating_number,rating_text,subzone,title,type,votes,groupon,color,cost_2,cuisine_color
" 3 Dawes Road, Belrose, Sydney",60.0,['Indian'],-33.7347117,https://www.zomato.com/sydney/soods-indian-restaurant-wahroonga,151.2214341,02 9975 6201,3.1,Average,Wahroonga,Soods indian Restaurant,['Casual Dining'],14.0,False,#fda25a,6.016260163,#6f706b
" Shop 3/1 Lithgow Street, Campbelltown, Sydney",30.0,['Modern Australian'],-34.0676443,https://www.zomato.com/sydney/khafe-co-campbelltown,150.8141107,(02) 4628 5445,3.0,Average,Campbelltown,Khafe Co,['Café'],8.0,False,#fdab66,3.699186992,#4186f4
" 223 - 227 Edensor Road, Edensor Park, Sydney, Wetherill Park, Sydney",90.0,"['BBQ', 'Seafood', 'Eastern European']",-33.8761839,https://www.zomato.com/sydney/luce-mala-restaurant-wetherill-park,150.8739352,(02) 9610 6111,3.2,Average,Wetherill Park,Luce Mala Restaurant,['Casual Dining'],17.0,False,#fd9a4e,8.333333333,#6f706b
" Shop 1, 32 Flushcombe Road, Blacktown, Sydney",55.0,['Vietnamese'],-33.7705326,https://www.zomato.com/sydney/pasteur-restaurant-blacktown,150.9087353,(02) 9831 1974,2.8,Average,Blacktown,Pasteur Restaurant,['Casual Dining'],4.0,False,#fdbd83,5.630081301,#6f706b
" 115 Rowe Street, 	Eastwood",50.0,['Pub Food'],-33.7908482,https://www.zomato.com/sydney/the-eastwood-hotel-eastwood,151.0832176,(02) 9874 1100,2.6,Average,Eastwood,The Eastwood Hotel,['Pub'],7.0,False,#fdce9e,5.243902439,#6f706b
" 70 Alexander St, Crows Nest, Sydney",50.0,['Modern Australian'],-33.8260534,https://www.zomato.com/sydney/grazeland-bar-grill-crows-nest,151.202029,02 9460 6877,2.5,Average,Crows Nest,Grazeland Bar & Grill,['Bar'],5.0,False,#fdd5ab,5.243902439,#4186f4
" 148 Cabramatta Road East, Cabramatta, Sydney",30.0,['Thai'],-33.8955386,https://www.zomato.com/sydney/phounguen-restaurant-cabramatta,150.9394224,02 9727 2563,3.1,Average,Cabramatta,Phounguen Restaurant,['Casual Dining'],7.0,False,#fda25a,3.699186992,#6f706b
" 192-194 William Street, Earlwood, Sydney",35.0,"['Crepes', 'Cafe', 'French']",-33.927783,https://www.zomato.com/sydney/crepe-house-cafe-earlwood,151.110503,(02) 7900 5968,2.8,Average,Earlwood,Crepe House Cafe,['Café'],6.0,False,#fdbd83,4.085365854,#6f706b
" Shop 18, Kellyville Plaza, 50 Wrights Road, Kellyville, Sydney",75.0,"['Italian', 'Pizza']",-33.7133325,https://www.zomato.com/sydney/chiantis-woodfired-pizza-restaurant-kellyville,150.9722667,02 8883 1800,3.3,Average,Kellyville,Chianti's Woodfired Pizza Restaurant,['Casual Dining'],55.0,False,#fd9243,7.174796748,#6f706b
" 446-450 Elizabeth Street, Surry Hills",35.0,['Pizza'],-33.8874474,https://www.zomato.com/sydney/pizza-hut-surry-hills,151.208493,1300 749 924,3.0,Average,Surry Hills,Pizza Hut,['Fast Food'],9.0,False,#fdab66,4.085365854,#6f706b
" Level 1, Westpoint Shopping Centre, 17 Patrick Street, Blacktown, Sydney",30.0,"['Japanese', 'Sushi']",-33.7703519,https://www.zomato.com/sydney/sushi-2-go-blacktown,150.9059427,(02) 9671 4650,3.0,Average,"Westpoint Shopping Centre, Blacktown",Sushi 2 Go,['Fast Food'],5.0,False,#fdab66,3.699186992,#6f706b
" Xpress Food Court, Level 1, Westpoint Shopping Centre, 17 Patrick Street, Blacktown, Sydney",30.0,['Asian'],-33.7703519,https://www.zomato.com/sydney/noodle-times-blacktown,150.9059427,Not available for this place,2.9,Average,"Westpoint Shopping Centre, Blacktown",Noodle Times,['Food Court'],5.0,False,#fdb475,3.699186992,#6f706b
" 108 Glenayr Avenue, Bondi Beach, Sydney",50.0,"['Burger', 'Sandwich']",-33.8861149,https://www.zomato.com/sydney/rap-n-roll-bondi-beach,151.2733439,02 8959 2877,3.3,Average,Bondi Beach,Rap n' Roll,['Casual Dining'],30.0,False,#fd9243,5.243902439,#6f706b
" Shop 9, Burwood Plaza, 42 Railway Parade, Burwood, Sydney",30.0,['Seafood'],-33.87754,https://www.zomato.com/sydney/plaza-seafoods-burwood,151.1024019,02 9745 3948,2.9,Average,"Burwood Plaza, Burwood ",Plaza Seafoods,['Food Court'],8.0,False,#fdb475,3.699186992,#6f706b
" 1 Bulletin Place, Circular Quay, Sydney",100.0,['Australian'],-33.8629954,https://www.zomato.com/sydney/three-bottle-man-circular-quay,151.2091981,02 9259 7279,3.0,Average,Circular Quay,Three Bottle Man,"['Casual Dining', 'Wine Bar']",4.0,False,#fdab66,9.105691057,#4186f4
" 22-24 Kenthurst Road, Dural, Sydney",55.0,"['Italian', 'Pizza']",-33.6924254,https://www.zomato.com/sydney/bel-fiore-wood-fired-pizza-dural,151.0196688,(02) 9653 9395,3.2,Average,Dural,Bel Fiore Wood Fired Pizza,['Casual Dining'],18.0,False,#fd9a4e,5.630081301,#6f706b
" 213 Morrison Road, Putney, Ryde, Sydney",65.0,"['Italian', 'Pizza']",-33.8234739,https://www.zomato.com/sydney/da-bruno-j-p-s-pizzeria-ryde,151.1084876,02 9809 6183,3.1,Average,Ryde,Da Bruno J.P.'s Pizzeria,['Casual Dining'],20.0,False,#fda25a,6.402439024,#6f706b
" 159 Tower St, Panania, Sydney",60.0,"['Asian', 'Vietnamese']",-33.9570166,https://www.zomato.com/sydney/green-bamboo-panania,151.0027782,(02) 9773 0262,3.5,Good,Panania,Green Bamboo,['Casual Dining'],65.0,False,#f87f2c,6.016260163,#6f706b
" Shop 1, Danks Street Shopping Plaza, 1 Crystal Street, Waterloo, Sydney",60.0,"['Modern Australian', 'Asian', 'Cafe']",-33.897617,https://www.zomato.com/sydney/crystal-cafe-restaurant-1-waterloo,151.212904,02 8394 9613,2.8,Average,"Danks Street Shopping Plaza, Waterloo",Crystal Cafe & Restaurant,"['Café', 'Casual Dining']",7.0,False,#fdbd83,6.016260163,#4186f4
" 88 Bayswater Road, Rushcutters Bay, Sydney",40.0,"['Cafe', 'Asian', 'Seafood']",-33.8760875,https://www.zomato.com/sydney/cafe-black-bay-rushcutters-bay,151.228143,04 2120 8466,3.0,Average,Rushcutters Bay,Cafe Black Bay,['Café'],9.0,False,#fdab66,4.471544715,#6f706b
" 89 Railway Street, Rockdale, Sydney",55.0,"['Indian', 'Nepalese']",-33.9519692,https://www.zomato.com/sydney/red-capsicum-rockdale,151.1360102,02 8964 8576,2.9,Average,Rockdale,Red Capsicum,['Casual Dining'],7.0,True,#fdb475,5.630081301,#6f706b
" 8a Morts Road, Mortdale",50.0,['Thai'],-33.9708424,https://www.zomato.com/sydney/sri-arun-penshurst,151.080583,(02) 9585 0157,3.2,Average,Penshurst,Sri Arun,['Casual Dining'],21.0,False,#fd9a4e,5.243902439,#6f706b
" 45 Albion Street, 	Surry Hills",30.0,"['Sandwich', 'Cafe']",-33.8826896,https://www.zomato.com/sydney/relish-food-co-surry-hills,151.2103945,02 9281 4362,3.0,Average,Surry Hills,Relish Food Co.,['Café'],6.0,False,#fdab66,3.699186992,#6f706b
" 167 Broadway, Ultimo",30.0,"['Sandwich', 'Fast Food']",-33.8841123,https://www.zomato.com/sydney/subway-ultimo,151.1972098,02 9211 4880,2.9,Average,Ultimo,Subway,['Fast Food'],4.0,False,#fdb475,3.699186992,#6f706b
" 62 Scarborough Street, Monterey, Sydney",25.0,"['Pizza', 'Fast Food']",-33.9750657,https://www.zomato.com/sydney/monterey-pizza-cafe-monterey,151.1457986,02 9587 0040,3.1,Average,Monterey,Monterey Pizza Cafe,['Fast Food'],4.0,False,#fda25a,3.31300813,#6f706b
" 43-45 Burns Bay Road, Lane Cove, Sydney",60.0,"['Italian', 'Pizza']",-33.8142131,https://www.zomato.com/sydney/caesars-pizza-palace-lane-cove,151.1678258,(02) 9427 6197,3.0,Average,Lane Cove,Caesars Pizza Palace,['Casual Dining'],17.0,False,#fdab66,6.016260163,#6f706b
" Shop 4, 9-15 Ascot Street, Kensington, Sydney",70.0,"['American', 'BBQ']",-33.9076029,https://www.zomato.com/sydney/rgk-rio-grand-texas-bbq-kensington,151.2239224,(02) 9662 7755,3.1,Average,Kensington,RGK Rio Grand Texas BBQ,['Casual Dining'],28.0,False,#fda25a,6.788617886,#6f706b
" 1021 Pittwater Road, Collaroy, Sydney",60.0,"['Cafe', 'Desserts']",-33.737053,https://www.zomato.com/sydney/the-cafe-at-alfresco-emporium-collaroy,151.3024208,02 9919 0619,3.1,Average,Collaroy,The Cafe at Alfresco Emporium,['Café'],13.0,False,#fda25a,6.016260163,#6f706b
" Shop MG12, MetCentre, 60 Margaret Street, 	CBD",20.0,['Cafe'],-33.864812,https://www.zomato.com/sydney/the-roast-house-cbd,151.207036,02 9241 7804,2.6,Average,"MetCentre, CBD",The Roast House,"['Food Court', 'Café']",8.0,False,#fdce9e,2.926829268,#6f706b
" 149 Glenayr Avenue, Sydney, Bondi Beach, Sydney",40.0,['Poké'],-33.887647,https://www.zomato.com/sydney/hooked-on-poké-bondi-beach,151.2713575,Not available for this place,2.7,Average,Bondi Beach,Hooked on Poké,['Casual Dining'],6.0,False,#fdc590,4.471544715,#6f706b
" 13 Hickson Road, Walsh Bay, The Rocks, Sydney",60.0,['Cafe'],-33.8552041,https://www.zomato.com/sydney/simmer-cafe-the-rocks,151.2076534,02 9247 2457,3.1,Average,The Rocks,Simmer Cafe,['Café'],15.0,False,#fda25a,6.016260163,#6f706b
" 119 - 123, York Street, 	CBD",20.0,['Cafe'],-33.8715615,https://www.zomato.com/sydney/benchmark-expresso-cbd,151.2061319,5393441,2.5,Average,CBD,Benchmark Expresso,['Café'],5.0,False,#fdd5ab,2.926829268,#6f706b
" 1/64 Windsor Road, Kellyville, Sydney",75.0,['Indian'],-33.7120175,https://www.zomato.com/sydney/hilltop-indian-kellyville,150.9560428,02 9629 1253,3.2,Average,Kellyville,Hilltop Indian,['Casual Dining'],23.0,False,#fd9a4e,7.174796748,#6f706b
" 779 Elizabeth Street, Zetland, Waterloo, Sydney",40.0,"['Burger', 'Thai']",-33.9058276,https://www.zomato.com/sydney/dcup-cafe-thai-zetland,151.2061581,(02) 9698 6698,3.1,Average,Zetland,Dcup Cafe & Thai,['Casual Dining'],16.0,False,#fda25a,4.471544715,#6f706b
" 141 Allambie Road, Allambie Heights, Sydney, Brookvale, Sydney",50.0,"['Italian', 'Pizza']",-33.7656153,https://www.zomato.com/sydney/the-allambie-pizza-shop-brookvale,151.2504557,02 9453 5200,3.8,Good,Brookvale,The Allambie Pizza Shop,['Casual Dining'],91.0,False,#ed6310,5.243902439,#6f706b
" 60 Haldon Street, Lakemba, Sydney",35.0,"['Steak', 'Italian', 'Pizza']",-33.9203214,https://www.zomato.com/sydney/pizza-land-lakemba,151.0770229,"02 9750 5333, 02 9750 6633",3.2,Average,Lakemba,Pizza Land,['Fast Food'],23.0,False,#fd9a4e,4.085365854,#6f706b
" 33 Railway Parade, Kogarah, Sydney",40.0,['Chinese'],-33.9634412,https://www.zomato.com/sydney/hong-kong-noodle-king-kogarah,151.1324482,(02) 9553 6838,2.3,Poor,Kogarah,Hong Kong Noodle King,['Casual Dining'],13.0,False,#fee0c1,4.471544715,#f45042
" 48 Borrosale Road, Kingsford, Sydney",45.0,['Sushi'],-33.9229362,https://www.zomato.com/sydney/sushi-bento-kingsford,151.2264664,02 9662 5557,2.6,Average,Kingsford,Sushi & Bento,['Casual Dining'],7.0,False,#fdce9e,4.857723577,#6f706b
" 29B Ogilvy Street, Peakhurst, Sydney",80.0,['Thai'],-33.9609115,https://www.zomato.com/sydney/thai-icon-restaurant-1-peakhurst,151.0484584,02 9584 9092,3.2,Average,Peakhurst,Thai Icon Restaurant,['Casual Dining'],17.0,False,#fd9a4e,7.56097561,#6f706b
" 141 Waldron Road, Chester Hill, Sydney",54.0,['Chinese'],-33.8831091,https://www.zomato.com/sydney/tai-pak-restaurant-chester-hill,151.0009546,02 9644 9317,3.5,Good,Chester Hill,Tai Pak Restaurant,['Casual Dining'],37.0,False,#f87f2c,5.552845528,#f45042
" 3/185 Little Bourke Street, Surry Hills, Sydney",50.0,['Thai'],-33.8820801,https://www.zomato.com/sydney/i-am-siam-surry-hills,151.2159886,02 9357 5530,3.1,Average,Surry Hills,I Am Siam,['Casual Dining'],13.0,False,#fda25a,5.243902439,#6f706b
" 87a Gould St Bondi Beach, Bondi Beach, Sydney",30.0,['Pizza'],-33.890687,https://www.zomato.com/sydney/gourmet-pizza-soup-co-bondi-beach,151.2734788,(02) 9300 6669,3.4,Average,Bondi Beach,Gourmet Pizza & Soup Co,['Casual Dining'],23.0,False,#fb8836,3.699186992,#6f706b
" 215-217 Clarence Street, CBD, Sydney",35.0,"['Cafe', 'Modern Australian', 'Italian']",-33.8701773,https://www.zomato.com/sydney/crudo-espresso-bar-cbd,151.2052264,02 9299 7371,3.1,Average,CBD,Crudo Espresso Bar,"['Café', 'Wine Bar']",6.0,False,#fda25a,4.085365854,#4186f4
" 136 Marion Street, Leichhardt, Sydney",60.0,"['Italian', 'Pizza']",-33.8844492,https://www.zomato.com/sydney/azzurri-leichhardt,151.1503506,(02) 9569 4000,3.0,Average,Leichhardt,Azzurri,['Casual Dining'],14.0,False,#fdab66,6.016260163,#6f706b
" 64A Darlinghurst Road, Potts Point, Sydney",50.0,"['Thai', 'Asian']",-33.8744335,https://www.zomato.com/sydney/3-seasons-thai-potts-point,151.2232201,02 8970 5785,3.0,Average,Potts Point,3 Seasons Thai,['Casual Dining'],5.0,False,#fdab66,5.243902439,#6f706b
" Shop 4, 90 Tennyson Road, Mortlake, Sydney, Breakfast Point, Sydney",30.0,['Cafe'],-33.8407812,https://www.zomato.com/sydney/christopher-robin-breakfast-point,151.1070527,0431 703 355,2.9,Average,Breakfast Point,Christopher Robin,['Café'],6.0,False,#fdb475,3.699186992,#6f706b
" Lidcombe Shopping Centre, 92 Parramatta Road",25.0,['Fast Food'],-33.8494164,https://www.zomato.com/sydney/fresh-chicken-spot-lidcombe,151.0488042,02 8937 4939,3.1,Average,"Lidcombe Shopping Centre, Lidcombe",Fresh Chicken Spot,['Fast Food'],7.0,False,#fda25a,3.31300813,#6f706b
" 600 Kingsway, Miranda, Sydney",85.0,['Bar Food'],-34.0351017,https://www.zomato.com/sydney/beyond-the-label-miranda,151.1002001,(02) 9531 8361,3.2,Average,Miranda,Beyond The Label,['Wine Bar'],17.0,False,#fd9a4e,7.947154472,#6f706b
" Mezzanine Level, Eastgate, 71-73 Spring Street, Bondi Junction, Sydney",30.0,['Cafe'],-33.892734,https://www.zomato.com/sydney/cafe-gallery-bondi-junction,151.248103,02 9387 8489,3.0,Average,"Eastgate, Bondi Junction",Cafe Gallery,['Café'],12.0,False,#fdab66,3.699186992,#6f706b
" 735 Pacific Highway, Gordon, Sydney",50.0,['Korean'],-33.7560633,https://www.zomato.com/sydney/choi-go-jip-gordon,151.1531758,02 9418 4230,3.0,Average,Gordon,Choi Go Jip,['Casual Dining'],8.0,False,#fdab66,5.243902439,#6f706b
" 212 Georges River Road, Croydon, Sydney",50.0,['Bar Food'],-33.8960096,https://www.zomato.com/sydney/croydon-park-hotel-bistro-croydon,151.1065154,02 9797 0206,2.9,Average,Croydon,Croydon Park Hotel Bistro,"['Casual Dining', 'Bar']",11.0,False,#fdb475,5.243902439,#6f706b
" Shop 1, 17 Elizabeth Bay Road, Elizabeth Bay, Sydney, Potts Point, Sydney",30.0,['Cafe'],-33.8721641,https://www.zomato.com/sydney/pickled-espresso-potts-point,151.2288848,0405 344 555,3.0,Average,Potts Point,Pickled Espresso,['Café'],8.0,False,#fdab66,3.699186992,#6f706b
" 1 Turner Road, Berowra Heights, Berowra, Sydney",75.0,['Modern Australian'],-33.6130774,https://www.zomato.com/sydney/berowra-village-tavern-berowra,151.1383415,(02) 9456 2193,3.3,Average,Berowra,Berowra Village Tavern,['Pub'],36.0,False,#fd9243,7.174796748,#4186f4
" Shop FC08, 36 Blue Street, Greenwood Plaza, North Sydney",40.0,['Korean'],-33.8402931,https://www.zomato.com/sydney/kimchi-co-north-sydney,151.2075377,02 8040 5678,2.9,Average,North Sydney,Kimchi & Co,"['Fast Food', 'Food Court']",5.0,False,#fdb475,4.471544715,#6f706b
" Shop 4, 1 Gregory Hills Drive, Gledswood Hills, Camden, Sydney",60.0,['Cafe'],-34.0199265,https://www.zomato.com/sydney/extract-espresso-camden,150.7630278,02 9513 9323,2.9,Average,Camden,Extract Espresso,['Café'],6.0,False,#fdb475,6.016260163,#6f706b
" Ground Level, Stockland Shopping Centre, 375-383 Windsor Road, Baulkham Hills, Sydney",45.0,"['Cafe', 'Coffee and Tea']",-33.7588989,https://www.zomato.com/sydney/charlielovett-baulkham-hills,150.9915523,Not available for this place,2.8,Average,Baulkham Hills,CharlieLovett,['Café'],7.0,False,#fdbd83,4.857723577,#6f706b
" Level 7, Westfield Pitt Street Mall, 1086/188 Pitt Street, CBD, Sydney",40.0,['Cafe'],-33.8704476,https://www.zomato.com/sydney/atrio-cbd,151.2092878,02 9231 1337,2.9,Average,"Westfield Pitt Street Mall, CBD",Atrio,['Café'],6.0,False,#fdb475,4.471544715,#6f706b
" 1-5 Pine Avenue, Little Bay, Sydney",90.0,['Modern Australian'],-33.9802749,https://www.zomato.com/sydney/the-green-olive-little-bay,151.2452832,(02) 9921 1703,2.5,Average,Little Bay,The Green Olive,"['Casual Dining', 'Café']",11.0,False,#fdd5ab,8.333333333,#4186f4
" Near Gate 3, T3 Sydney Domestic Airport (After Security), Airport Drive, Sydney Airport, Sydney",50.0,"['Italian', 'Pizza']",-33.9399228,https://www.zomato.com/sydney/bar-roma-sydney-airport,151.1752764,(02) 9317 2945,2.4,Poor,T3 Sydney Domestic Airport,Bar Roma,['Fast Food'],13.0,False,#fddab6,5.243902439,#6f706b
" Shop 2, 300 Pacific Highway, Crows nest",70.0,['Indian'],-33.8280677,https://www.zomato.com/sydney/punj-aabs-crows-nest,151.2005458,(02) 8964 3389,3.0,Average,Crows Nest,PUNJ AAB'S,['Casual Dining'],9.0,False,#fdab66,6.788617886,#6f706b
" Home Hub Marsden Park, 17 Hollinsworth Road, Riverstone, Sydney",35.0,['Cafe'],-33.7198271,https://www.zomato.com/sydney/the-baristas-shed-riverstone,150.8403831,0417 432 625,2.9,Average,Marsden Park Home,The Barista's Shed,['Café'],4.0,False,#fdb475,4.085365854,#6f706b
" Shop B20, Basement Level, Hunter Connection, 7-13 Hunter Street, CBD, Sydney",15.0,['Cafe'],-33.8657297,https://www.zomato.com/sydney/espressory-cbd,151.207835,0414 168 000,2.9,Average,"Hunter Connection, CBD",Espressory,['Food Court'],8.0,False,#fdb475,2.540650407,#6f706b
" 309-313 Forest Road, Bexley, Sydney",35.0,['Lebanese'],-33.9450373,https://www.zomato.com/sydney/anater-bexley,151.1281907,02 8084 8580,2.9,Average,Bexley,Anater,['Casual Dining'],5.0,False,#fdb475,4.085365854,#dee82c
" Level 3, Westfield Chatswood, 1 Anderson Street, Chatswood, Sydney",40.0,['Cafe'],-33.7968921,https://www.zomato.com/sydney/coco-madness-chatswood,151.1841106,02 8068 0694,3.0,Average,"Westfield Chatswood, Chatswood",Coco Madness,['Café'],10.0,False,#fdab66,4.471544715,#6f706b
" 38 College Street, Darlinghurst, Sydney",60.0,['Thai'],-33.876525,https://www.zomato.com/sydney/md-thai-restaurant-darlinghurst,151.2122299,02 9331 8325,3.0,Average,Darlinghurst,MD Thai Restaurant,['Casual Dining'],22.0,False,#fdab66,6.016260163,#6f706b
" Food Court, Level 1, Westfield Burwood, Burwood Road, Burwood, Sydney",30.0,['Thai'],-33.8746207,https://www.zomato.com/sydney/wild-mint-burwood,151.1057492,02 8746 3900,3.0,Average,"Westfield Burwood, Burwood",Wild Mint,['Food Court'],5.0,False,#fdab66,3.699186992,#6f706b
" 33 Cahors Road, Padstow, Sydney",30.0,"['Fast Food', 'Lebanese', 'Charcoal Chicken', 'Coffee and Tea']",-33.9503326,https://www.zomato.com/sydney/on-fire-padstow,151.0313727,02 9771 1152,2.6,Average,Padstow,On Fire,['Fast Food'],7.0,False,#fdce9e,3.699186992,#dee82c
" 62 Great Western Highway, Leura, Sydney",60.0,['Modern Australian'],-33.7108435,https://www.zomato.com/sydney/alexandra-hotel-leura,150.3300668,(02) 4782 4422,3.0,Average,Leura,Alexandra Hotel,['Pub'],19.0,False,#fdab66,6.016260163,#4186f4
" 327 Clovelly Road, Clovelly, Sydney",40.0,['Thai'],-33.9120124,https://www.zomato.com/sydney/pinto-thong-clovelly,151.2590449,02 9315 7725,3.9,Good,Clovelly,Pinto Thong,['Casual Dining'],77.0,False,#e75b0b,4.471544715,#6f706b
" Shop 7, Village Plaza, 11 Bay Road, Meadowbank, Sydney",50.0,['Thai'],-33.818262,https://www.zomato.com/sydney/thai-kitchen-meadowbank,151.090155,(02) 8964 1477,2.9,Average,Meadowbank,Thai Kitchen,['Casual Dining'],7.0,False,#fdb475,5.243902439,#6f706b
" 513 Willoughby Road, Willoughby, Sydney",30.0,['Cafe'],-33.8073465,https://www.zomato.com/sydney/the-northern-bean-willoughby,151.1997025,02 9958 1356,3.0,Average,Willoughby,The Northern Bean,['Café'],7.0,False,#fdab66,3.699186992,#6f706b
" 11/25-35 Selems Parade, Revesby, Sydney",80.0,['Italian'],-33.9511439,https://www.zomato.com/sydney/villaggio-bar-cafe-revesby,151.0140373,02 9792 3928,3.0,Average,Revesby,Villaggio Bar Cafe,"['Casual Dining', 'Bar']",6.0,False,#fdab66,7.56097561,#6f706b
" 13 Station Street, Engadine, Sydney",25.0,['Cafe'],-34.066716,https://www.zomato.com/sydney/the-big-red-engadine,151.0146033,04 0199 0733,2.9,Average,Engadine,The Big Red,['Casual Dining'],4.0,False,#fdb475,3.31300813,#6f706b
" 5 Belgrave Street, Kogarah, Sydney",40.0,['Cafe'],-33.9647698,https://www.zomato.com/sydney/kay-geez-cafe-kogarah,151.1331742,02 9553 1109,3.0,Average,Kogarah,Kay Geez Cafe,['Café'],7.0,False,#fdab66,4.471544715,#6f706b
" 40 Haldon Street, Lakemba, Sydney",30.0,['Indian'],-33.9192025,https://www.zomato.com/sydney/biryani-house-lakemba,151.0764495,02 9759 5006,2.9,Average,Lakemba,Biryani House,['Casual Dining'],5.0,False,#fdb475,3.699186992,#6f706b
" 6 Cobham Street, Kings Park, Blacktown, Sydney",70.0,['Modern Australian'],-33.7454974,https://www.zomato.com/sydney/marayong-brewhouse-blacktown,150.9012463,(02) 9626 9061,3.3,Average,Blacktown,Marayong Brewhouse,['Casual Dining'],28.0,False,#fd9243,6.788617886,#4186f4
" Shop 1, 29 Wentworth Street, Manly, Sydney",35.0,['Seafood'],-33.7984704,https://www.zomato.com/sydney/manly-fish-market-manly,151.2880104,02 9976 3777,3.1,Average,Manly,Manly Fish Market,['Fast Food'],16.0,False,#fda25a,4.085365854,#6f706b
" 9/7 Hillcrest Road, Pennant Hills, Sydney",25.0,"['Cafe', 'Vietnamese']",-33.7385642,https://www.zomato.com/sydney/pennant-hills-cafe-pennant-hills,151.0706375,02 9980 9901,3.2,Average,Pennant Hills,Pennant Hills Cafe,['Café'],15.0,False,#fd9a4e,3.31300813,#6f706b
